342,4525284,4525189,临夏回族自治州
343,4525293,4525189,甘南藏族自治州
344,4525303,4525302,西宁市
345,4525312,4525302,海东地区
346,4525319,4525302,海北藏族自治州
347,4525324,4525302,黄南藏族自治州
348,4525329,4525302,海南藏族自治州
349,4525335,4525302,果洛藏族自治州
350,4525342,4525302,玉树藏族自治州
351,4525349,4525302,海西蒙古族藏族自治州
352,4525356,4525355,银川市
353,4525364,4525355,石嘴山市
354,4525369,4525355,吴忠市
355,4525376,4525355,固原市
356,4525383,4525355,中卫市
357,4525389,4525388,乌鲁木齐市
358,4525399,4525388,克拉玛依市
359,4525405,4525388,吐鲁番地区
360,4525409,4525388,哈密地区
361,4525413,4525388,昌吉回族自治州
362,4525421,4525388,博尔塔拉蒙古自治州
363,4525425,4525388,巴音郭楞蒙古自治州
364,4525435,4525388,阿克苏地区
365,4525445,4525388,克孜勒苏柯尔克孜自治州
366,4525450,4525388,喀什地区
367,4525463,4525388,和田地区
368,4525472,4525388,伊犁哈萨克自治州
369,4525483,4525388,塔城地区
370,4525491,4525388,阿勒泰地区
371,4525499,4525388,自治区直辖县级行政区划
372,4521986,4521985,东城区
373,4521987,4521985,西城区
374,4521988,4521985,朝阳区
375,4521989,4521985,丰台区
376,4521990,4521985,石景山区
377,4521991,4521985,海淀区
378,4521992,4521985,门头沟区
379,4521993,4521985,房山区
380,4521994,4521985,通州区
381,4521995,4521985,顺义区
382,4521996,4521985,昌平区
383,4521997,4521985,大兴区
384,4521998,4521985,怀柔区
385,4521999,4521985,平谷区
386,4522001,4521985,密云县
387,4522002,4521985,延庆县
388,4522005,4522004,和平区
389,4522006,4522004,河东区
390,4522007,4522004,河西区
391,4522008,4522004,南开区
392,4522009,4522004,河北区
393,4522010,4522004,红桥区
394,4522011,4522004,东丽区
395,4522012,4522004,西青区
396,4522013,4522004,津南区
397,4522014,4522004,北辰区
398,4522015,4522004,武清区
399,4522016,4522004,宝坻区
400,4522017,4522004,滨海新区
401,4522019,4522004,宁河县
402,4522020,4522004,静海县
403,4522021,4522004,蓟县
404,4522024,4522023,市辖区
405,4522025,4522023,长安区
406,4522026,4522023,桥东区
407,4522027,4522023,桥西区
408,4522028,4522023,新华区
409,4522029,4522023,井陉矿区
410,4522030,4522023,裕华区
411,4522031,4522023,井陉县
412,4522032,4522023,正定县
413,4522033,4522023,栾城县
414,4522034,4522023,行唐县
415,4522035,4522023,灵寿县
416,4522036,4522023,高邑县
417,4522037,4522023,深泽县
418,4522038,4522023,赞皇县
419,4522039,4522023,无极县
420,4522040,4522023,平山县
421,4522041,4522023,元氏县
422,4522042,4522023,赵县
423,4522043,4522023,辛集市
424,4522044,4522023,藁城市
425,4522045,4522023,晋州市
426,4522046,4522023,新乐市
427,4522047,4522023,鹿泉市
428,4522049,4522048,市辖区
429,4522050,4522048,路南区
430,4522051,4522048,路北区
431,4522052,4522048,古冶区
432,4522053,4522048,开平区
433,4522054,4522048,丰南区
434,4522055,4522048,丰润区
435,4522056,4522048,滦县
436,4522057,4522048,滦南县
437,4522058,4522048,乐亭县
438,4522059,4522048,迁西县
439,4522060,4522048,玉田县
440,4522061,4522048,唐海县
441,4522062,4522048,遵化市
442,4522063,4522048,迁安市
443,4522065,4522064,市辖区
444,4522066,4522064,海港区
445,4522067,4522064,山海关区
446,4522068,4522064,北戴河区
447,4522069,4522064,青龙满族自治县
448,4522070,4522064,昌黎县
449,4522071,4522064,抚宁县
450,4522072,4522064,卢龙县
451,4522074,4522073,市辖区
452,4522075,4522073,邯山区
453,4522076,4522073,丛台区
454,4522077,4522073,复兴区
455,4522078,4522073,峰峰矿区
456,4522079,4522073,邯郸县
457,4522080,4522073,临漳县
458,4522081,4522073,成安县
459,4522082,4522073,大名县
460,4522083,4522073,涉县
461,4522084,4522073,磁县
462,4522085,4522073,肥乡县
463,4522086,4522073,永年县
464,4522087,4522073,邱县
465,4522088,4522073,鸡泽县
466,4522089,4522073,广平县
467,4522090,4522073,馆陶县
468,4522091,4522073,魏县
469,4522092,4522073,曲周县
470,4522093,4522073,武安市
471,4522095,4522094,市辖区
472,4522096,4522094,桥东区
473,4522097,4522094,桥西区
474,4522098,4522094,邢台县
475,4522099,4522094,临城县
476,4522100,4522094,内丘县
477,4522101,4522094,柏乡县
478,4522102,4522094,隆尧县
479,4522103,4522094,任县
480,4522104,4522094,南和县
481,4522105,4522094,宁晋县
482,4522106,4522094,巨鹿县
483,4522107,4522094,新河县
484,4522108,4522094,广宗县
485,4522109,4522094,平乡县
486,4522110,4522094,威县
487,4522111,4522094,清河县
488,4522112,4522094,临西县
489,4522113,4522094,南宫市
490,4522114,4522094,沙河市
491,4522116,4522115,市辖区
492,4522117,4522115,新市区
493,4522118,4522115,北市区
494,4522119,4522115,南市区
495,4522120,4522115,满城县
496,4522121,4522115,清苑县
497,4522122,4522115,涞水县
498,4522123,4522115,阜平县
499,4522124,4522115,徐水县
500,4522125,4522115,定兴县
501,4522126,4522115,唐县
502,4522127,4522115,高阳县
503,4522128,4522115,容城县
504,4522129,4522115,涞源县
505,4522130,4522115,望都县
506,4522131,4522115,安新县
507,4522132,4522115,易县
508,4522133,4522115,曲阳县
509,4522134,4522115,蠡县
510,4522135,4522115,顺平县
511,4522136,4522115,博野县
